predicted_causeid,code,short_desc,long_desc,three_digit,sub_chapter,chapter,all_text
otherncd,R418,Oth symptoms and signs w cognitive functions and awareness,Other symptoms and signs involving cognitive functions and awareness,R41,"Symptoms And Signs Involving Cognition, Perception, Emotional State And Behavior","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R418 Other symptoms and signs involving cognitive functions and awareness Symptoms And Signs Involving Cognition, Perception, Emotional State And Behavior Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R53,Malaise and fatigue,Malaise and fatigue,R53,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R53 Malaise and fatigue General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R54,Age-related physical debility,Age-related physical debility,R54,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R54 Age-related physical debility General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R55,Syncope and collapse,Syncope and collapse,R55,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R55 Syncope and collapse General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R570,Cardiogenic shock,Cardiogenic shock,R57,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R570 Cardiogenic shock General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R578,Other shock,Other shock,R57,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R578 Other shock General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R579,"Shock, unspecified","Shock, unspecified",R57,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R579 Shock, unspecified General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
cvd,R58,"Hemorrhage, not elsewhere classified","Hemorrhage, not elsewhere classified",R58,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R58 Hemorrhage, not elsewhere classified General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
cvd,R599,"Enlarged lymph nodes, unspecified","Enlarged lymph nodes, unspecified",R59,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R599 Enlarged lymph nodes, unspecified General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R630,Anorexia,Anorexia,R63,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R630 Anorexia General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R636,Underweight,Underweight,R63,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R636 Underweight General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R64,Cachexia,Cachexia,R64,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R64 Cachexia General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R688,Other general symptoms and signs,Other general symptoms and signs,R68,General Symptoms And Signs,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R688 Other general symptoms and signs General Symptoms And Signs Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R75,Inconclusive laboratory evidence of human immunodef virus,Inconclusive laboratory evidence of human immunodeficiency virus [HIV],R75,"Abnormal Findings On Examination Of Blood, Without Diagnosis","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R75 Inconclusive laboratory evidence of human immunodeficiency virus [HIV] Abnormal Findings On Examination Of Blood, Without Diagnosis Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
otherncd,R91,Abnormal findings on diagnostic imaging of lung,Abnormal findings on diagnostic imaging of lung,R91,"Abnormal Findings On Diagnostic Imaging And In Function Studies, Without Diagnosis","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R91 Abnormal findings on diagnostic imaging of lung Abnormal Findings On Diagnostic Imaging And In Function Studies, Without Diagnosis Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
unintent,R99,Ill-defined and unknown cause of mortality,Ill-defined and unknown cause of mortality,R99,Ill-Defined And Unknown Cause Of Mortality,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R99 Ill-defined and unknown cause of mortality Ill-Defined And Unknown Cause Of Mortality Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
inj_trans,V180,Pedl cyc driver injured in nonclsn trnsp accident nontraf,Pedal cycle driver injured in noncollision transport accident in nontraffic accident,V18,Pedal Cycle Rider Injured In Transport Accident,External causes of morbidity,V180 Pedal cycle driver injured in noncollision transport accident in nontraffic accident Pedal Cycle Rider Injured In Transport Accident External causes of morbidity
inj_trans,V290,Mtrcy driver injured in collision w oth and unsp mv nontraf,Motorcycle driver injured in collision with other and unspecified motor vehicles in nontraffic accident,V29,Motorcycle Rider Injured In Transport Accident,External causes of morbidity,V290 Motorcycle driver injured in collision with other and unspecified motor vehicles in nontraffic accident Motorcycle Rider Injured In Transport Accident External causes of morbidity
inj_trans,V670,Driver of hv veh injured in clsn w statnry object nontraf,Driver of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident,V67,Occupant Of Heavy Transport Vehicle Injured In Transport Accident,External causes of morbidity,V670 Driver of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident Occupant Of Heavy Transport Vehicle Injured In Transport Accident External causes of morbidity
inj_trans,V800,Animl-rider/occ injured fall from same w/o collision,Animal-rider or occupant of animal drawn vehicle injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident,V80,Other Land Transport Accidents,External causes of morbidity,V800 Animal-rider or occupant of animal drawn vehicle injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident Other Land Transport Accidents External causes of morbidity
inj_trans,V840,Driver of special agricultural vehicle injured in traf,Driver of special agricultural vehicle injured in traffic accident,V84,Other Land Transport Accidents,External causes of morbidity,V840 Driver of special agricultural vehicle injured in traffic accident Other Land Transport Accidents External causes of morbidity
inj_trans,V860,Driver off-road veh injured in traffic accident,Driver of special all-terrain or other off-road motor vehicle injured in traffic accident,V86,Other Land Transport Accidents,External causes of morbidity,V860 Driver of special all-terrain or other off-road motor vehicle injured in traffic accident Other Land Transport Accidents External causes of morbidity
inj_trans,V870,Person injured in collision betw car and 2/3-whl pwr veh,Person injured in collision between car and two- or three-wheeled powered vehicle (traffic),V87,Other Land Transport Accidents,External causes of morbidity,V870 Person injured in collision between car and two- or three-wheeled powered vehicle (traffic) Other Land Transport Accidents External causes of morbidity
inj_trans,V874,Person injured in collision betw car and hv veh (traffic),Person injured in collision between car and heavy transport vehicle (traffic),V87,Other Land Transport Accidents,External causes of morbidity,V874 Person injured in collision between car and heavy transport vehicle (traffic) Other Land Transport Accidents External causes of morbidity
inj_trans,V877,Person injured in collision betw oth mtr veh (traffic),Person injured in collision between other specified motor vehicles (traffic),V87,Other Land Transport Accidents,External causes of morbidity,V877 Person injured in collision between other specified motor vehicles (traffic) Other Land Transport Accidents External causes of morbidity
inj_trans,V878,Person injured in oth nonclsn transport acc w mtr veh,Person injured in other specified noncollision transport accidents involving motor vehicle (traffic),V87,Other Land Transport Accidents,External causes of morbidity,V878 Person injured in other specified noncollision transport accidents involving motor vehicle (traffic) Other Land Transport Accidents External causes of morbidity
inj_trans,V887,"Person injured in collision betw mtr veh, nontraffic","Person injured in collision between other specified motor vehicle, nontraffic",V88,Other Land Transport Accidents,External causes of morbidity,"V887 Person injured in collision between other specified motor vehicle, nontraffic Other Land Transport Accidents External causes of morbidity"
inj_trans,V890,"Person injured in unsp motor-vehicle accident, nontraffic","Person injured in unspecified motor-vehicle accident, nontraffic",V89,Other Land Transport Accidents,External causes of morbidity,"V890 Person injured in unspecified motor-vehicle accident, nontraffic Other Land Transport Accidents External causes of morbidity"
inj_trans,V892,"Person injured in unsp motor-vehicle accident, traffic","Person injured in unspecified motor-vehicle accident, traffic",V89,Other Land Transport Accidents,External causes of morbidity,"V892 Person injured in unspecified motor-vehicle accident, traffic Other Land Transport Accidents External causes of morbidity"
